Shape_Leng,Shape_Area,ORIG_FID,geometry,YEAR,COUNTY,Total Percentage,White Percentage,Black Percentage,Indigenous Percentage,Asian Percentage
4918.64220522,741906.15713,146962,"POLYGON ((210916.0412000008 846601.6161000002, 210919.5337000005 846600.6015000008, 211038.9411999993 846567.7952999994, 211046.39829999954 846565.7796, 211153.50429999828 846536.5238000005, 211325.67159999907 846489.4061999992, 211526.4844999984 846431.6378000006, 211594.50730000064 846412.0796000008, 211626.02679999918 846402.7310000006, 211728.4395999983 846372.5712000001, 211830.8911000006 846343.8607999999, 211928.42190000042 846316.5706999991, 211929.08960000053 846306.9054000005, 211932.70050000027 846221.1857999992, 211938.2340000011 846084.3165000007, 211939.51330000162 846053.0738999993, 211940.86520000175 846019.273, 211947.72659999877 845882.7747000009, 211993.90590000153 845884.0840000007, 212003.09980000183 845654.2591999993, 212012.40089999884 845423.4343999997, 211912.69460000098 845421.4982999992, 211814.6435999982 845419.4990999997, 211811.89930000156 845419.0874000005, 211802.05689999834 845649.7855999991, 211792.2745999992 845878.3694000002, 211749.63529999927 845877.1615999993, 211690.7901000008 845875.4952000007, 211649.4063999988 845874.4348000009, 211592.99049999937 845873.1719000004, 211550.35119999945 845871.9651999995, 211492.13529999927 845870.3181999996, 211451.30550000072 845869.1633000001, 211390.72940000147 845867.4502000008, 211289.24480000138 845864.5814999994, 211253.2798999995 845864.0103999991, 211189.0062999986 845862.1944999993, 211091.21920000017 845859.4329000004, 211088.15100000054 845859.3463000003, 210987.37429999933 845856.5015999991, 210958.05220000073 845854.8948999997, 210938.22729999945 845854.3355999999, 210938.11719999835 845855.4455999993, 210934.4849999994 845964.6524, 210933.34409999847 845982.7642000001, 210933.65019999817 845994.2380999997, 210937.5089999996 846005.3668000009, 210943.84099999815 846015.3410999998, 210948.90129999816 846020.159, 210946.3370999992 846066.3925999999, 210944.4138999991 846101.0679000001, 210939.8115000017 846200.0061000008, 210932.59369999915 846374.8961999994, 210932.35500000045 846380.5664000008, 210930.81830000132 846407.1264999993, 210922.94559999928 846407.1270000003, 210880.1427000016 846406.2533999998, 210792.63940000162 846404.7874999996, 210772.1048000008 846404.3198000006, 210630.8610999994 846401.7859000005, 210622.51960000023 846401.6622000001, 210624.08199999854 846416.0654000007, 210628.25979999825 846463.3791000005, 210629.82559999824 846480.4539999999, 210638.3225999996 846575.6418999992, 210639.34650000185 846586.8018999994, 210664.95930000022 846647.2977000009, 210847.66710000113 846591.8955000006, 210857.11580000073 846589.0452999994, 210916.88219999894 846571.8082999997, 210916.50560000166 846585.1550999992, 210916.0412000008 846601.6161000002))",2018-2022,Hennepin County,100.0,40.48,85.06,5.84,11.47
3340.83703668,476693.422653,146961,"POLYGON ((212532.49749999866 846145.2668999992, 212534.45760000125 846101.2425999995, 212536.09600000083 846062.9974000007, 212537.5762999989 846030.3134000003, 212543.74300000072 845899.25, 212547.36180000007 845899.3528000005, 212596.53049999848 845900.7508000005, 212697.38529999927 845903.6195, 212798.1612999998 845906.4871999994, 212799.4675000012 845904.8546999991, 212806.73270000145 845688.3329000007, 212807.27679999918 845671.9852000009, 212809.30000000075 845581.5440999996, 212812.43409999833 845471.4317000005, 212712.9802000001 845468.9354999997, 212657.97049999982 845470.7101000007, 212611.75070000067 845470.7314999998, 212611.8740000017 845466.3936999999, 212612.5982999988 845440.9231000002, 212601.42379999906 845437.9339000005, 212594.37779999897 845436.5089999996, 212585.9754000008 845435.7135000005, 212513.1700000018 845431.9740999993, 212412.90989999846 845430.1269000005, 212405.03429999948 845662.9956999999, 212306.03909999877 845661.0744000003, 212204.53909999877 845658.6381999999, 212109.55310000107 845656.9445999991, 212104.6061999984 845656.4703000002, 212099.64039999992 845656.6633000001, 212003.09980000183 845654.2591999993, 211993.90590000153 845884.0840000007, 211947.72659999877 845882.7747000009, 211940.86520000175 846019.273, 211939.51330000162 846053.0738999993, 211938.2340000011 846084.3165000007, 211932.70050000027 846221.1857999992, 211929.08960000053 846306.9054000005, 211928.42190000042 846316.5706999991, 212030.55710000172 846287.9652999993, 212047.86089999974 846283.0018000007, 212101.18809999898 846268.1515999995, 212129.20340000093 846260.2641000003, 212321.60209999979 846205.3943000007, 212370.97190000117 846191.3241000008, 212430.58159999922 846174.3170999996, 212532.49749999866 846145.2668999992))",2018-2022,Hennepin County,100.0,58.62,26.68,2.72,3.45
2725.5217071,308994.040027,145606,"POLYGON ((212932.76590000093 846023.6370999999, 212948.23039999977 846016.9535000008, 212989.66470000148 845996.8728999998, 213097.8071999997 845934.6132999994, 213130.14779999852 845915.9440000001, 213162.6438000016 845891.8247999996, 213166.51509999856 845888.5956999995, 213193.45690000057 845865.9879999999, 213223.06230000034 845838.3358999994, 213250.27659999952 845808.9459000006, 213276.4373999983 845777.8563000001, 213406.77809999883 845624.9559000004, 213410.12440000102 845620.8214999996, 213410.1790000014 845616.1478000004, 213411.15049999952 845582.1131999996, 213413.90940000117 845485.4592000004, 213313.6689000018 845482.9324999992, 213214.04179999977 845480.9813000001, 213112.13960000128 845478.7438999992, 213013.2300999984 845476.4818999991, 213011.65659999847 845476.4370000008, 212912.9107999988 845473.9583999999, 212812.43409999833 845471.4317000005, 212809.30000000075 845581.5440999996, 212807.27679999918 845671.9852000009, 212806.73270000145 845688.3329000007, 212799.4675000012 845904.8546999991, 212798.1612999998 845906.4871999994, 212697.38529999927 845903.6195, 212596.53049999848 845900.7508000005, 212547.36180000007 845899.3528000005, 212543.74300000072 845899.25, 212537.5762999989 846030.3134000003, 212536.09600000083 846062.9974000007, 212534.45760000125 846101.2425999995, 212532.49749999866 846145.2668999992, 212624.53920000046 846120.1671999991, 212820.05409999937 846066.7342000008, 212863.77760000154 846051.9497999996, 212906.2963999994 846035.2390000001, 212932.76590000093 846023.6370999999))",2018-2022,Hennepin County,100.0,60.59,29.37,14.87,6.69
3491.6672407,700031.685984,143996,"POLYGON ((213943.36710000038 845256.3642999995, 213967.46189999953 845195.8299000002, 214063.69909999892 845022.0368000008, 214180.5251000002 844781.1532000005, 214222.15450000018 844655.6666000001, 214130.41970000044 844652.7050999999, 214009.7771999985 844647.2476000004, 213994.8147 844647.2645999994, 213872.9123999998 844644.5561999995, 213865.40630000085 844653.6920999996, 213781.99280000106 844651.6407999992, 213767.50869999826 844651.4494000003, 213734.22899999842 844650.3867000006, 213706.68679999933 844649.7107999995, 213634.99689999968 844647.9963000007, 213602.1075000018 844647.0567000005, 213561.66429999843 844645.9014999997, 213442.21070000157 844642.9361000005, 213344.30669999868 844640.9211999997, 213341.8674999997 844640.8516000006, 213244.02629999816 844639.3966000006, 213235.8238000013 844841.4253000002, 213227.70949999988 845043.1217, 213221.3803000003 845242.9758000001, 213220.88549999893 845260.3269999996, 213214.49720000103 845442.9244999997, 213215.06949999928 845444.9444999993, 213214.04179999977 845480.9813000001, 213313.6689000018 845482.9324999992, 213413.90940000117 845485.4592000004, 213431.77160000056 845485.8576999996, 213454.75079999864 845486.2910999991, 213481.83069999889 845486.5077999998, 213500.17130000144 845486.6974999998, 213522.5362999998 845489.3398000002, 213550.63419999927 845495.2629000004, 213578.02959999815 845503.7260999996, 213730.6543999985 845560.5170000009, 213813.93890000135 845591.5063000005, 213836.8429000005 845600.0647, 213881.82669999823 845414.7869000006, 213943.36710000038 845256.3642999995))",2018-2022,Hennepin County,100.0,22.04,59.0,2.13,43.36
2479.92681011,335112.751488,144018,"POLYGON ((213244.02629999816 844639.3966000006, 213144.92929999903 844637.7957000006, 213045.84180000052 844635.8624000009, 212948.003800001 844634.3000000007, 212848.28680000082 844632.3513999991, 212839.23889999837 844834.0221999995, 212830.24830000103 845033.6900999993, 212829.01429999992 845035.5472999997, 212820.53379999846 845253.2620000001, 212813.39339999855 845437.7305999994, 212812.43409999833 845471.4317000005, 212912.9107999988 845473.9583999999, 213011.65659999847 845476.4370000008, 213013.2300999984 845476.4818999991, 213112.13960000128 845478.7438999992, 213214.04179999977 845480.9813000001, 213215.06949999928 845444.9444999993, 213214.49720000103 845442.9244999997, 213220.88549999893 845260.3269999996, 213221.3803000003 845242.9758000001, 213227.70949999988 845043.1217, 213235.8238000013 844841.4253000002, 213244.02629999816 844639.3966000006))",2018-2022,Hennepin County,100.0,26.95,83.74,1.85,55.56
4144.81929689,906544.514647,146963,"POLYGON ((212812.43409999833 845471.4317000005, 212813.39339999855 845437.7305999994, 212820.53379999846 845253.2620000001, 212829.01429999992 845035.5472999997, 212830.24830000103 845033.6900999993, 212839.23889999837 844834.0221999995, 212848.28680000082 844632.3513999991, 212750.4488000013 844630.7915000003, 212657.33159999922 844629.3673, 212653.70910000056 844629.3756000008, 212651.9246999994 844628.4342999998, 212349.90940000117 844623.6360999998, 212248.37000000104 844622.0890999995, 212147.54199999943 844620.4522999991, 212047.18279999867 844618.9415000007, 211946.91809999943 844616.8780000005, 211848.06659999862 844614.9672999997, 211846.08689999953 844615.3564999998, 211837.95039999858 844816.3856000006, 211829.25079999864 845017.8432, 211820.57649999857 845218.4101, 211811.89930000156 845419.0874000005, 211814.6435999982 845419.4990999997, 211912.69460000098 845421.4982999992, 212012.40089999884 845423.4343999997, 212003.09980000183 845654.2591999993, 212099.64039999992 845656.6633000001, 212104.6061999984 845656.4703000002, 212109.55310000107 845656.9445999991, 212204.53909999877 845658.6381999999, 212306.03909999877 845661.0744000003, 212405.03429999948 845662.9956999999, 212412.90989999846 845430.1269000005, 212513.1700000018 845431.9740999993, 212585.9754000008 845435.7135000005, 212594.37779999897 845436.5089999996, 212601.42379999906 845437.9339000005, 212612.5982999988 845440.9231000002, 212611.8740000017 845466.3936999999, 212611.75070000067 845470.7314999998, 212657.97049999982 845470.7101000007, 212712.9802000001 845468.9354999997, 212812.43409999833 845471.4317000005))",2018-2022,Hennepin County,100.0,56.79,82.72,2.78,2.78
5129.75911598,1465092.47362,146964,"POLYGON ((215314.27059999853 845105.4766000006, 215279.25879999995 845104.4684999995, 215234.09750000015 845103.1682999991, 215217.33909999952 845102.6860000007, 215130.47819999978 845100.1863000002, 215065.24430000037 845098.6436000001, 215033.37629999965 845097.8384000007, 215028.43239999935 845097.2509000003, 214987.91310000047 845096.0856999997, 214950.3834999986 845095.0067999996, 214940.4763999991 845094.4993999992, 214930.56929999962 845093.9920000006, 214629.88599999994 845084.4641999993, 214398.8295999989 845077.0559999999, 214245.8125 845072.2248, 214236.122299999 845072.3923000004, 214224.16860000044 845074.6100999992, 214213.45450000092 845077.5314000007, 214190.64020000026 845087.7868000008, 214175.31120000035 845103.3772, 214166.73800000176 845122.2781000007, 214141.50429999828 845167.5289999992, 214114.45809999853 845212.8392999992, 214079.69139999896 845261.0454999991, 214071.5058999993 845260.9223999996, 214031.38720000163 845259.5513000004, 213943.36710000038 845256.3642999995, 213881.82669999823 845414.7869000006, 213836.8429000005 845600.0647, 213814.75299999863 845656.6488000005, 213792.751600001 845712.9015999995, 213770.06799999997 845925.1975999996, 213807.0427000001 845926.2548999991, 213844.01740000024 845927.3124000002, 213848.7375999987 845927.4474, 213878.05590000004 845929.1765999999, 214194.56500000134 845948.4789000005, 214195.5876000002 845948.5081999991, 214199.0458999984 845948.7185999993, 214247.42749999836 845950.1049000006, 214331.76429999992 845952.4109000005, 214351.6675999984 845952.9814999998, 214363.07470000163 845953.3085999992, 214376.21240000054 845953.6853, 214415.07510000095 845954.7997999992, 214548.41950000077 845958.6251999997, 214565.80550000072 845959.1241999995, 214573.35770000145 845959.3409000002, 214578.4712000005 845959.4877000004, 214584.21409999952 845959.6524999999, 214603.6453000009 845960.2103000004, 214656.56949999928 845965.1805000007, 214666.22340000048 845966.2368000001, 214690.18149999902 845962.6948000006, 214822.3286000006 845969.8302999996, 214939.61659999937 845976.2068000007, 215003.52650000155 845979.7142999992, 215009.03020000085 845979.9838999994, 215013.97360000014 845980.5712000001, 215109.87110000104 845983.3299000002, 215211.27540000156 845986.2481999993, 215312.75840000063 845989.1701999996, 215384.41939999908 845991.4570000004, 215396.84899999946 845991.8150999993, 215415.96240000054 845992.4771999996, 215452.1501000002 845993.5199999996, 215526.80999999866 845995.5605999995, 215529.95679999888 845995.6513, 215549.23070000112 845996.2070000004, 215603.90560000017 845997.7836000007, 215611.14310000092 845997.9923, 215618.8526000008 845998.2146000005, 215620.17709999904 845941.3707999997, 215621.10709999874 845898.2072999999, 215623.4690000005 845797.2010999992, 215627.96649999917 845594.8475000001, 215629.746199999 845516.7550000008, 215631.19289999828 845466.5931000002, 215631.8024000004 845445.4605999999, 215630.2014000006 845438.1787999999, 215550.96200000122 845409.0668000001, 215466.51300000027 845314.7964999992, 215450.3839999996 845109.3975000009, 215394.36510000005 845107.7835000008, 215385.78920000046 845107.5364999995, 215330.95039999858 845105.9570000004, 215324.2628000006 845105.7643999998, 215314.27059999853 845105.4766000006))",2018-2022,Hennepin County,100.0,66.0,6.0,6.0,48.0
5911.41331833,1804219.76107,146965,"POLYGON ((215314.27059999853 845105.4766000006, 215330.33249999955 845001.6351999994, 215340.92599999905 844945.5023999996, 215341.94839999825 844940.0771999992, 215350.25340000167 844897.7931999993, 215382.01209999993 844724.7183999997, 215390.7899999991 844712.5035999995, 215425.45850000158 844515.0219999999, 215445.02899999917 844398.8126999997, 215447.35759999976 844375.3915999997, 215447.6083999984 844353.0237000007, 215445.5348000005 844321.1268000007, 215431.83430000022 844233.5692999996, 215419.5764000006 844156.0720000006, 215418.33540000021 844139.0044, 215418.20569999889 844121.6348000001, 215419.32550000027 844104.6352999993, 215427.3575000018 843907.8310000002, 215430.9796999991 843803.9625000004, 215434.39189999923 843704.6517999992, 215441.50510000065 843501.4740999993, 215320.79949999973 843497.5525000002, 215203.15029999986 843494.1662000008, 215201.3403000012 843494.1140999999, 215138.30539999902 843492.3004999999, 215080.6218000017 843490.6413000003, 215074.01139999926 843490.4511999991, 214988.1548999995 843487.9825999998, 214893.31430000067 843485.7021999992, 214765.42159999907 843482.4737, 214671.1446999982 843479.7668999992, 214653.2148000002 843478.807, 214550.28550000116 843472.9590000007, 214541.245099999 843472.3658000007, 214512.61919999868 843470.8767000008, 214492.99020000175 843649.9845000003, 214424.72690000013 843778.3824000005, 214363.1163999997 843976.9910000004, 214313.24590000138 844263.4319000002, 214281.76579999924 844444.0898000002, 214241.88850000128 844557.8272999991, 214222.15450000018 844655.6666000001, 214180.5251000002 844781.1532000005, 214063.69909999892 845022.0368000008, 213967.46189999953 845195.8299000002, 213943.36710000038 845256.3642999995, 214031.38720000163 845259.5513000004, 214071.5058999993 845260.9223999996, 214079.69139999896 845261.0454999991, 214114.45809999853 845212.8392999992, 214141.50429999828 845167.5289999992, 214166.73800000176 845122.2781000007, 214175.31120000035 845103.3772, 214190.64020000026 845087.7868000008, 214213.45450000092 845077.5314000007, 214224.16860000044 845074.6100999992, 214236.122299999 845072.3923000004, 214245.8125 845072.2248, 214398.8295999989 845077.0559999999, 214629.88599999994 845084.4641999993, 214930.56929999962 845093.9920000006, 214940.4763999991 845094.4993999992, 214950.3834999986 845095.0067999996, 214987.91310000047 845096.0856999997, 215028.43239999935 845097.2509000003, 215033.37629999965 845097.8384000007, 215065.24430000037 845098.6436000001, 215130.47819999978 845100.1863000002, 215217.33909999952 845102.6860000007, 215234.09750000015 845103.1682999991, 215279.25879999995 845104.4684999995, 215314.27059999853 845105.4766000006))",2018-2022,Hennepin County,100.0,49.5,77.93,3.01,27.76
2010.70541535,242061.671133,144033,"POLYGON ((211868.25299999863 844010.8646000009, 211769.17300000042 844008.3921000008, 211668.59809999913 844005.8785999995, 211568.65249999985 844003.3842999991, 211468.1561000012 844000.8758000005, 211462.49450000003 844201.0869999994, 211453.71389999986 844402.9902999997, 211445.01520000026 844604.7837000005, 211546.52639999986 844607.3209000006, 211644.9593999982 844610.1063000001, 211746.39499999955 844612.5328000002, 211846.08689999953 844615.3564999998, 211854.2045999989 844412.2108999994, 211862.33199999854 844211.5138000008, 211868.25299999863 844010.8646000009))",2018-2022,Hennepin County,100.0,52.63,10.53,25.1,51.82
2008.3882102,241660.312048,146966,"POLYGON ((211468.1561000012 844000.8758000005, 211369.07930000126 843998.2973999996, 211268.8189000003 843995.7980000004, 211168.79459999874 843993.3068000004, 211068.21939999983 843990.8014000002, 211062.5810999982 844190.5680999998, 211053.3610999994 844391.6798999999, 211044.05319999903 844593.1224000007, 211144.29610000178 844595.9521999992, 211245.16220000014 844599.0237000007, 211345.4050000012 844601.8563000001, 211445.01520000026 844604.7837000005, 211453.71389999986 844402.9902999997, 211462.49450000003 844201.0869999994, 211468.1561000012 844000.8758000005))",2018-2022,Hennepin County,100.0,94.24,36.95,3.05,13.9
2014.83084279,242021.810905,144022,"POLYGON ((211486.375 843398.3793000001, 211387.28700000048 843395.9118000008, 211286.39840000123 843393.0609000009, 211237.84279999882 843391.6893000007, 211177.43879999965 843391.5418999996, 211162.19959999993 843384.5438000001, 211145.14139999822 843383.3943000007, 211120.01839999855 843383.3530000001, 211087.60190000013 843384.9981999993, 211080.7052000016 843386.5846999995, 211080.4512999989 843401.1602999996, 211080.29430000111 843406.7217999995, 211080.1783999987 843413.6203000005, 211080.6308999993 843445.0250000004, 211082.11129999906 843498.6110999994, 211079.54949999973 843589.3747000005, 211074.53759999946 843789.2720999997, 211068.21939999983 843990.8014000002, 211168.79459999874 843993.3068000004, 211268.8189000003 843995.7980000004, 211369.07930000126 843998.2973999996, 211468.1561000012 844000.8758000005, 211473.8429000005 843799.7737000007, 211480.08370000124 843598.5753000006, 211485.18290000036 843437.7524999995, 211486.375 843398.3793000001))",2018-2022,Hennepin County,100.0,23.24,96.4,1.47,1.47
2007.43148533,241788.854601,144936,"POLYGON ((211888.06540000066 843408.8586999997, 211787.7939000018 843406.4637000002, 211688.71550000086 843403.6586000007, 211588.4470999986 843401.1550999992, 211486.375 843398.3793000001, 211485.18290000036 843437.7524999995, 211480.08370000124 843598.5753000006, 211473.8429000005 843799.7737000007, 211468.1561000012 844000.8758000005, 211568.65249999985 844003.3842999991, 211668.59809999913 844005.8785999995, 211769.17300000042 844008.3921000008, 211868.25299999863 844010.8646000009, 211874.16750000045 843813.2199000008, 211875.50230000168 843810.5862000007, 211881.71290000156 843610.8340000007, 211888.06540000066 843408.8586999997))",2018-2022,Hennepin County,100.0,29.04,90.12,0.6,19.76
2208.35888723,301453.689556,143302,"POLYGON ((212766.97159999982 844027.9207000006, 212673.4567000009 844026.3738000002, 212668.4835000001 844026.7888999991, 212568.44370000064 844024.8351000007, 212468.48580000177 844022.7737000007, 212368.83929999918 844020.8336999994, 212267.93710000068 844018.7481999993, 212262.2762000002 844218.1802999992, 212256.55530000106 844419.7248, 212248.37000000104 844622.0890999995, 212349.90940000117 844623.6360999998, 212651.9246999994 844628.4342999998, 212653.70910000056 844629.3756000008, 212657.33159999922 844629.3673, 212750.4488000013 844630.7915000003, 212756.19570000097 844428.8033000007, 212762.41120000184 844229.7217999995, 212761.91739999875 844227.7039999999, 212766.97159999982 844027.9207000006))",2018-2022,Hennepin County,100.0,81.32,53.68,2.37,28.16
2204.46168833,300969.754062,143303,"POLYGON ((212784.74419999868 843425.4115999993, 212687.12640000135 843423.8593000006, 212685.01440000162 843423.3541000001, 212586.54039999843 843421.4447000008, 212584.71770000085 843421.8381999992, 212486.25329999998 843419.5965999998, 212385.3333999999 843417.8431000002, 212285.60029999912 843415.9021000005, 212279.62429999933 843618.1107999999, 212273.64539999887 843817.6468000002, 212267.93710000068 844018.7481999993, 212368.83929999918 844020.8336999994, 212468.48580000177 844022.7737000007, 212568.44370000064 844024.8351000007, 212668.4835000001 844026.7888999991, 212673.4567000009 844026.3738000002, 212766.97159999982 844027.9207000006, 212772.66169999912 843827.9319000002, 212773.34820000082 843825.9476999994, 212777.7633999996 843626.4784999993, 212784.74419999868 843425.4115999993))",2018-2022,Hennepin County,100.0,48.93,34.52,1.07,1.07
2003.23623157,240292.743895,144034,"POLYGON ((212285.60029999912 843415.9021000005, 212186.56590000167 843414.3160999995, 212087.46240000054 843412.3956000004, 211987.1689000018 843410.7764999997, 211888.06540000066 843408.8586999997, 211881.71290000156 843610.8340000007, 211875.50230000168 843810.5862000007, 211874.16750000045 843813.2199000008, 211868.25299999863 844010.8646000009, 211870.11939999834 844011.6966999993, 211968.5885999985 844013.4853000008, 212067.69060000032 844015.1819000002, 212168.83520000055 844017.0489000008, 212267.93710000068 844018.7481999993, 212273.64539999887 843817.6468000002, 212279.62429999933 843618.1107999999, 212285.60029999912 843415.9021000005))",2018-2022,Hennepin County,100.0,73.43,9.96,3.32,3.32
2010.8828392,242201.248815,146967,"POLYGON ((212267.93710000068 844018.7481999993, 212168.83520000055 844017.0489000008, 212067.69060000032 844015.1819000002, 211968.5885999985 844013.4853000008, 211870.11939999834 844011.6966999993, 211868.25299999863 844010.8646000009, 211862.33199999854 844211.5138000008, 211854.2045999989 844412.2108999994, 211846.08689999953 844615.3564999998, 211848.06659999862 844614.9672999997, 211946.91809999943 844616.8780000005, 212047.18279999867 844618.9415000007, 212147.54199999943 844620.4522999991, 212248.37000000104 844622.0890999995, 212256.55530000106 844419.7248, 212262.2762000002 844218.1802999992, 212267.93710000068 844018.7481999993))",2018-2022,Hennepin County,100.0,38.62,100.94,1.41,1.41
4249.82246696,1080714.34127,146968,"POLYGON ((214512.61919999868 843470.8767000008, 214432.3348999992 843466.3478999995, 214407.80099999905 843464.9766000006, 214283.9246999994 843461.7600999996, 214281.0533999987 843463.0136999991, 214210.7782999985 843461.0004999992, 214203.8531000018 843460.8021000009, 214056.53500000015 843456.5841000006, 214048.66539999843 843456.3587999996, 213965.8839999996 843453.7674000002, 213959.2736000009 843453.5781999994, 213922.51630000025 843452.7493999992, 213893.32030000165 843451.9143000003, 213846.33900000155 843450.5708000008, 213839.19040000066 843449.9211999997, 213725.71119999886 843446.6773000006, 213719.6517000012 843446.5041000005, 213604.9919999987 843443.2283999994, 213599.64070000127 843443.0755000003, 213480.10190000013 843439.6623, 213473.8834999986 843638.1905000005, 213468.17799999937 843838.0683999993, 213461.82079999894 844038.7060000002, 213455.46049999818 844239.4539999999, 213449.13439999893 844441.7606000006, 213442.21070000157 844642.9361000005, 213561.66429999843 844645.9014999997, 213602.1075000018 844647.0567000005, 213634.99689999968 844647.9963000007, 213706.68679999933 844649.7107999995, 213734.22899999842 844650.3867000006, 213767.50869999826 844651.4494000003, 213781.99280000106 844651.6407999992, 213865.40630000085 844653.6920999996, 213872.9123999998 844644.5561999995, 213994.8147 844647.2645999994, 214009.7771999985 844647.2476000004, 214130.41970000044 844652.7050999999, 214222.15450000018 844655.6666000001, 214241.88850000128 844557.8272999991, 214281.76579999924 844444.0898000002, 214313.24590000138 844263.4319000002, 214363.1163999997 843976.9910000004, 214424.72690000013 843778.3824000005, 214492.99020000175 843649.9845000003, 214512.61919999868 843470.8767000008))",2018-2022,Hennepin County,100.0,33.54,92.03,4.68,19.75
3202.92422286,477782.814239,146969,"POLYGON ((213480.10190000013 843439.6623, 213380.4475999996 843437.7089000009, 213338.4112999998 843436.9549000002, 213281.3473000005 843435.6612999998, 213195.4774999991 843433.6581999995, 213182.8735000007 843433.7441000007, 213082.59279999882 843431.6656, 213083.08659999818 843433.6833999995, 213082.11050000042 843467.9419999998, 213077.45820000023 843631.2265000008, 213071.2030000016 843831.4227000009, 213070.51639999822 843833.4068999998, 213064.8183999993 844033.3954000007, 213059.76570000127 844232.8447999991, 213059.07600000128 844234.9401999991, 213052.22630000114 844433.8923000004, 213045.84180000052 844635.8624000009, 213144.92929999903 844637.7957000006, 213244.02629999816 844639.3966000006, 213341.8674999997 844640.8516000006, 213344.30669999868 844640.9211999997, 213442.21070000157 844642.9361000005, 213449.13439999893 844441.7606000006, 213455.46049999818 844239.4539999999, 213461.82079999894 844038.7060000002, 213468.17799999937 843838.0683999993, 213473.8834999986 843638.1905000005, 213480.10190000013 843439.6623))",2018-2022,Hennepin County,100.0,28.7,30.59,5.94,53.22
3004.42461989,358684.074543,146970,"POLYGON ((213082.59279999882 843431.6656, 212984.04019999877 843429.7489, 212915.16550000012 843428.3442000002, 212885.566300001 843427.8355999999, 212827.79720000178 843426.4140000008, 212784.74419999868 843425.4115999993, 212777.7633999996 843626.4784999993, 212773.34820000082 843825.9476999994, 212772.66169999912 843827.9319000002, 212766.97159999982 844027.9207000006, 212761.91739999875 844227.7039999999, 212762.41120000184 844229.7217999995, 212756.19570000097 844428.8033000007, 212750.4488000013 844630.7915000003, 212848.28680000082 844632.3513999991, 212948.003800001 844634.3000000007, 213045.84180000052 844635.8624000009, 213052.22630000114 844433.8923000004, 213059.07600000128 844234.9401999991, 213059.76570000127 844232.8447999991, 213064.8183999993 844033.3954000007, 213070.51639999822 843833.4068999998, 213071.2030000016 843831.4227000009, 213077.45820000023 843631.2265000008, 213082.11050000042 843467.9419999998, 213083.08659999818 843433.6833999995, 213082.59279999882 843431.6656))",2018-2022,Hennepin County,100.0,33.15,53.42,2.19,72.47
2872.96032639,385653.644147,146971,"POLYGON ((218273.44110000134 844224.8023000006, 218280.4268000014 843993.5702999998, 218178.129900001 843990.5850000009, 218077.89180000126 843987.2159000002, 217977.03709999844 843983.3849999998, 217909.2063000016 843981.4080999997, 217874.98580000177 843980.0769999996, 217774.73460000008 843977.1568999998, 217672.05689999834 843973.7222000007, 217572.44810000062 843970.3782000002, 217472.19680000097 843967.4620999992, 217467.2012999989 844169.0296, 217462.34270000085 844368.5964000002, 217461.65509999916 844370.5801999997, 217455.38769999892 844572.5540999994, 217451.32299999893 844706.9093999993, 217449.61089999974 844763.0756999999, 217476.24529999867 844757.0598000009, 217502.30209999904 844749.2462000009, 217527.87939999998 844738.9695999995, 217552.2463000007 844726.9881999996, 217587.53200000152 844710.5377999991, 217621.15799999982 844691.5901999995, 217653.04899999872 844670.0319999997, 217688.6783999987 844641.7921999991, 217723.79619999975 844612.2018999998, 217757.75659999996 844581.7986999992, 217790.89240000024 844536.4549000002, 217821.70380000025 844489.8189000003, 217849.5773999989 844441.3161999993, 217864.54529999942 844416.8166000005, 217884.39559999853 844384.2216999996, 217901.7835999988 844360.4605, 217921.65069999918 844338.1075999998, 217943.89559999853 844317.9389999993, 217963.77210000157 844303.3787999991, 217967.81019999832 844299.9342999998, 217995.9609999992 844282.4982999992, 218025.25329999998 844266.4317000005, 218051.19629999995 844254.4976000004, 218055.75930000097 844251.9590000007, 218069.49870000035 844248.0181000009, 218084.18890000135 844243.8824000005, 218112.66149999946 844237.0317000002, 218141.62000000104 844232.4217000008, 218171.14970000088 844229.8322999999, 218273.44110000134 844224.8023000006))",2018-2022,Hennepin County,100.0,97.31,4.04,4.04,4.04
2427.13662599,326894.37441,143943,"POLYGON ((218293.14979999885 843590.0670999996, 218192.2736000009 843586.7893000003, 218090.2168999985 843583.4785999991, 217989.41919999942 843580.2058000006, 217886.7329000011 843576.8794, 217794.90630000085 843573.8706, 217785.8434999995 843574.0519999992, 217684.43230000138 843570.2087999992, 217581.7360999994 843567.2203000002, 217484.08929999918 843563.9346999992, 217482.1090000011 843564.3224, 217477.45419999957 843765.0109000001, 217472.19680000097 843967.4620999992, 217572.44810000062 843970.3782000002, 217672.05689999834 843973.7222000007, 217774.73460000008 843977.1568999998, 217874.98580000177 843980.0769999996, 217909.2063000016 843981.4080999997, 217977.03709999844 843983.3849999998, 218077.89180000126 843987.2159000002, 218178.129900001 843990.5850000009, 218280.4268000014 843993.5702999998, 218286.80779999867 843791.1517999992, 218293.14979999885 843590.0670999996))",2018-2022,Hennepin County,100.0,93.18,24.93,2.36,4.2
